"ID","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000002412",4,2,3,0,0,1,1,1,1,0,3,1,2,1,2,0,0,0
"ENSMLUG00000002414",0,1,2,0,0,3,0,1,4,2,2,1,1,2,1,1,2,1
"ENSMLUG00000002415",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002416",4,5,3,2,0,0,1,2,2,1,0,0,0,1,0,0,0,0
"ENSMLUG00000002418",2,0,1,1,0,0,1,2,6,2,1,0,0,0,3,0,0,0
"ENSMLUG00000002419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"ENSMLUG00000002420",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000002421",1,1,3,1,1,0,1,3,3,0,0,0,0,0,2,3,1,1
"ENSMLUG00000002423",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002425",2,4,2,0,3,2,3,3,1,2,3,1,0,2,1,2,0,1
"ENSMLUG00000002426",1,0,3,2,2,0,0,0,0,0,0,0,5,0,1,0,0,0
"ENSMLUG00000002427",0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000002428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002430",0,2,0,2,0,0,1,1,0,1,0,0,1,0,2,1,0,0
"ENSMLUG00000002431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002433",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002434",2,6,6,2,2,4,0,2,7,1,3,3,1,1,4,0,1,1
"ENSMLUG00000002435",3,0,1,4,2,0,2,0,0,0,2,0,0,2,0,0,0,1
"ENSMLUG00000002436",0,2,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0
"ENSMLUG00000002437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002438",2,0,1,1,1,0,4,0,3,0,1,0,1,1,0,0,1,0
"ENSMLUG00000002439",2,0,0,1,0,4,1,0,3,0,0,1,0,0,2,1,0,0
"ENSMLUG00000002440",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002441",10,0,12,3,0,0,8,0,8,2,1,1,4,0,6,0,1,2
"ENSMLUG00000002442",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000002443",2,2,5,1,0,0,0,2,2,1,1,1,1,1,0,0,0,0
"ENSMLUG00000002444",3,0,0,2,0,2,1,1,0,2,0,2,1,0,0,0,3,0
"ENSMLUG00000002445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002449",18,17,39,21,14,11,18,15,31,50,11,18,20,18,26,25,15,11
"ENSMLUG00000002451",5,1,8,9,2,1,4,1,5,4,0,0,12,2,3,3,0,0
"ENSMLUG00000002452",3,0,2,0,1,0,0,1,0,1,3,0,3,1,0,1,0,1
"ENSMLUG00000002453",1,1,1,1,0,0,2,0,3,1,1,0,2,0,1,2,2,2
"ENSMLUG00000002455",6,3,2,0,0,2,3,1,2,1,1,3,4,4,3,1,3,3
"ENSMLUG00000002456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002459",0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"ENSMLUG00000002460",1,1,0,4,0,0,1,2,1,5,1,0,1,0,1,1,1,1
"ENSMLUG00000002461",0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0
"ENSMLUG00000002462",0,1,2,0,1,2,1,2,5,2,2,3,0,1,5,0,0,0
"ENSMLUG00000002463",3,1,2,0,0,0,2,0,2,1,0,0,0,0,3,3,0,2
"ENSMLUG00000002464",14,7,20,10,4,10,11,9,28,11,4,6,11,6,18,12,9,7
"ENSMLUG00000002465",2,0,2,0,0,1,0,0,3,3,1,1,3,1,1,0,0,0
"ENSMLUG00000002466",0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000002467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002469",2,2,1,0,0,0,1,1,8,1,0,0,4,1,5,0,0,1
"ENSMLUG00000002470",5,6,9,1,5,0,8,4,3,2,0,3,4,1,7,2,1,0
"ENSMLUG00000002471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002472",1,2,1,1,2,0,0,2,7,2,0,4,5,0,4,4,6,1
"ENSMLUG00000002473",0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ENSMLUG00000002474",3,0,0,0,1,2,3,1,1,1,2,0,0,1,2,0,1,2
"ENSMLUG00000002476",0,0,1,1,0,0,0,0,4,0,0,2,1,0,1,0,0,1
"ENSMLUG00000002477",1,2,0,1,1,0,0,2,1,1,0,0,0,0,4,0,0,1
"ENSMLUG00000002478",1,0,2,5,1,0,0,0,7,0,0,1,2,1,4,1,0,1
"ENSMLUG00000002479",0,2,0,2,0,1,4,2,2,1,3,1,0,0,1,0,0,1
"ENSMLUG00000002480",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
"ENSMLUG00000002482",4,1,4,1,0,2,1,1,4,1,0,1,2,2,4,3,0,0
"ENSMLUG00000002483",2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSMLUG00000002484",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002485",0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0
"ENSMLUG00000002486",0,0,1,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
"ENSMLUG00000002487",1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"ENSMLUG00000002488",0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0
"ENSMLUG00000002489",7,5,11,10,11,5,5,7,11,7,2,6,3,2,9,6,2,11
"ENSMLUG00000002492",2,2,13,6,5,4,4,2,24,0,4,2,7,2,10,3,6,3
"ENSMLUG00000002493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002494",2,3,5,4,0,2,3,0,7,1,2,1,2,2,7,3,1,1
"ENSMLUG00000002495",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002496",0,1,1,1,0,1,2,0,0,0,0,0,0,0,1,1,1,2
"ENSMLUG00000002497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002498",2,6,13,6,3,1,2,0,6,2,1,2,3,4,3,0,2,2
"ENSMLUG00000002499",0,0,0,2,1,3,0,1,3,0,0,0,2,0,0,0,4,0
"ENSMLUG00000002500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002501",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002502",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002503",1,0,0,0,2,1,0,0,0,0,1,0,2,3,2,2,0,1
"ENSMLUG00000002504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002505",0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,2
"ENSMLUG00000002506",5,0,0,5,3,3,0,2,1,4,5,1,2,3,0,6,3,2
"ENSMLUG00000002507",10,1,2,0,1,0,2,2,2,4,0,0,0,0,2,1,4,1
"ENSMLUG00000002508",3,0,1,1,0,1,0,0,2,1,0,0,1,0,1,1,0,5
"ENSMLUG00000002510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002511",0,0,1,0,0,0,2,1,2,0,0,0,1,0,1,0,1,1
"ENSMLUG00000002512",0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0
"ENSMLUG00000002513",2,5,1,2,1,6,0,2,4,2,9,4,3,3,1,1,8,6
"ENSMLUG00000002514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002515",3,2,3,3,1,1,0,1,4,4,2,5,1,3,1,4,1,1
"ENSMLUG00000002516",2,1,0,1,0,0,0,0,7,0,0,0,0,1,3,0,1,0
"ENSMLUG00000002517",2,0,6,1,1,3,3,6,7,3,4,3,1,1,3,5,0,0
"ENSMLUG00000002518",1,1,0,0,4,0,0,0,2,2,0,1,0,0,0,0,0,1
"ENSMLUG00000002519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002522",0,0,7,4,2,1,5,0,6,0,2,3,2,0,4,4,2,4
"ENSMLUG00000002523",9,7,2,5,4,4,2,1,7,9,2,4,4,5,5,6,3,3
"ENSMLUG00000002524",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002525",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000002526",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000002527",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
"ENSMLUG00000002528",3,2,3,1,0,1,3,1,0,0,0,0,1,0,4,0,1,1
"ENSMLUG00000002529",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000002530",0,0,0,2,1,1,2,5,0,0,1,1,1,1,2,0,2,1
"ENSMLUG00000002531",6,0,1,2,1,8,1,3,0,0,0,0,6,4,4,1,0,2
"ENSMLUG00000002532",1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"ENSMLUG00000002533",0,0,2,2,0,0,1,0,2,1,0,0,2,3,3,2,0,0
"ENSMLUG00000002534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002535",6,4,5,6,1,2,8,0,5,13,5,3,5,1,6,7,1,3
"ENSMLUG00000002536",2,2,2,0,0,0,1,0,1,3,2,0,3,0,3,4,0,0
"ENSMLUG00000002537",3,2,4,4,0,0,3,1,6,0,0,2,2,0,2,0,2,2
"ENSMLUG00000002538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002539",5,1,5,4,4,0,2,1,6,4,0,2,4,2,5,2,3,2
"ENSMLUG00000002540",0,0,3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0
"ENSMLUG00000002541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002542",1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0
"ENSMLUG00000002543",1,0,3,2,1,3,0,4,4,0,1,0,2,3,2,1,0,2
"ENSMLUG00000002544",0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMLUG00000002545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"ENSMLUG00000002547",2,3,5,0,0,0,1,1,7,0,1,2,1,3,0,2,3,2
"ENSMLUG00000002548",0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1
"ENSMLUG00000002549",12,2,12,3,0,1,8,6,14,5,4,2,8,11,17,3,3,7
"ENSMLUG00000002550",3,1,4,1,2,2,1,1,4,1,1,0,1,1,3,0,2,0
"ENSMLUG00000002552",0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0
"ENSMLUG00000002553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002554",2,0,3,3,4,5,3,10,7,5,5,9,3,6,5,4,10,7
"ENSMLUG00000002555",0,0,2,3,0,0,0,0,2,0,1,0,1,2,1,1,0,0
"ENSMLUG00000002556",2,1,2,1,2,2,1,2,2,4,0,0,2,3,1,6,1,2
"ENSMLUG00000002557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002559",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"ENSMLUG00000002560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002561",5,2,5,6,4,3,0,4,1,6,0,0,4,2,3,2,3,1
"ENSMLUG00000002562",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
"ENSMLUG00000002563",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002564",1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"ENSMLUG00000002565",1,4,4,3,3,4,0,4,0,2,1,0,1,0,4,2,2,2
"ENSMLUG00000002567",1,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
"ENSMLUG00000002568",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000002570",0,0,1,1,2,0,0,0,2,3,0,0,0,1,0,0,1,0
"ENSMLUG00000002571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002572",0,1,2,1,0,0,0,1,2,0,0,0,1,2,0,4,2,1
"ENSMLUG00000002573",4,2,2,2,0,0,3,0,3,2,2,1,0,4,9,2,2,3
"ENSMLUG00000002574",30,16,21,27,7,11,23,7,31,35,8,15,22,15,29,24,7,12
"ENSMLUG00000002575",0,6,5,4,1,0,1,0,4,0,1,1,2,2,3,3,0,1
"ENSMLUG00000002576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002577",6,5,5,4,2,1,3,9,7,5,6,3,8,2,5,1,7,0
"ENSMLUG00000002578",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000002580",0,0,1,2,0,0,0,0,1,1,1,1,0,1,0,3,0,1
"ENSMLUG00000002581",3,1,4,3,4,5,5,0,6,8,2,0,2,0,8,7,2,0
"ENSMLUG00000002582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002583",22,7,10,17,5,6,14,8,17,23,13,10,14,9,19,19,2,7
"ENSMLUG00000002584",1,2,4,0,2,2,1,0,1,2,1,1,3,2,3,0,0,1
"ENSMLUG00000002585",0,2,3,2,3,2,1,0,5,1,2,0,4,2,9,4,1,0
"ENSMLUG00000002587",2,0,1,0,0,0,1,1,2,0,1,1,0,2,1,1,0,3
"ENSMLUG00000002588",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002589",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002590",1,1,1,1,1,0,4,1,1,3,0,1,1,0,7,0,2,0
"ENSMLUG00000002591",2,1,3,0,3,3,2,0,1,1,1,0,0,0,1,1,1,0
"ENSMLUG00000002592",0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002595",5,1,0,3,0,0,5,3,3,4,2,1,3,3,2,6,1,0
"ENSMLUG00000002596",4,9,13,16,8,24,13,9,10,6,14,9,3,3,5,3,1,2
"ENSMLUG00000002597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002598",0,1,1,1,0,0,2,1,0,2,0,0,2,0,0,0,0,0
"ENSMLUG00000002599",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000002600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002601",0,1,6,4,0,4,3,0,5,2,1,2,3,0,3,5,2,2
"ENSMLUG00000002602",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002603",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000002605",3,0,9,2,2,2,4,1,6,4,2,5,3,4,8,6,3,0
"ENSMLUG00000002606",0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002607",1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"ENSMLUG00000002608",7,2,15,3,3,0,5,3,16,5,2,1,2,2,6,3,6,5
"ENSMLUG00000002609",3,0,0,0,0,3,2,1,0,1,0,0,0,0,1,0,0,0
"ENSMLUG00000002610",2,2,0,0,0,2,4,2,1,1,4,2,0,0,2,3,0,1
"ENSMLUG00000002611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002612",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002613",2,0,1,1,0,3,3,1,1,0,0,0,3,0,0,1,0,0
"ENSMLUG00000002614",1,0,3,0,1,1,2,0,1,1,0,0,0,0,0,0,4,1
"ENSMLUG00000002615",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002618",2,2,2,2,2,2,8,2,6,0,2,2,0,0,3,0,1,0
"ENSMLUG00000002619",2,2,0,3,2,0,0,2,0,2,1,2,1,3,5,1,2,2
"ENSMLUG00000002620",2,0,1,0,0,0,0,0,3,1,0,0,0,2,1,0,0,1
"ENSMLUG00000002622",0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"ENSMLUG00000002623",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000002624",0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,1,0,0
"ENSMLUG00000002625",6,1,1,2,1,0,2,1,0,6,0,0,1,3,3,2,0,0
"ENSMLUG00000002626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002627",5,1,0,1,3,1,3,1,1,0,3,2,2,1,0,3,0,0
"ENSMLUG00000002628",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSMLUG00000002629",0,0,1,1,1,0,1,2,2,0,1,0,0,0,0,0,0,0
"ENSMLUG00000002630",0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1
"ENSMLUG00000002631",0,0,1,0,0,0,2,0,1,5,1,0,0,0,0,1,2,0
"ENSMLUG00000002632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002633",19,8,18,23,8,10,23,11,26,28,10,11,12,10,15,18,7,9
"ENSMLUG00000002634",9,6,0,7,6,1,3,1,3,2,1,3,6,9,9,0,2,2
"ENSMLUG00000002636",0,0,2,0,1,0,3,1,1,0,0,0,0,2,2,2,1,0
"ENSMLUG00000002637",1,3,0,0,0,0,0,1,0,1,4,3,1,0,1,1,0,2
"ENSMLUG00000002639",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENSMLUG00000002640",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002643",0,1,0,2,1,3,1,0,2,0,1,1,0,0,1,0,1,0
"ENSMLUG00000002644",0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1
"ENSMLUG00000002647",0,0,2,0,0,2,2,2,0,0,1,0,4,0,0,0,1,0
"ENSMLUG00000002648",0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3
"ENSMLUG00000002650",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ENSMLUG00000002651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002652",3,1,1,0,3,4,0,3,6,1,2,2,2,0,2,2,1,1
"ENSMLUG00000002653",0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0
"ENSMLUG00000002654",0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,0,1,1
"ENSMLUG00000002655",1,2,0,2,0,0,0,3,1,0,0,1,1,0,0,3,2,0
"ENSMLUG00000002656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002657",0,1,2,0,4,0,2,1,3,1,3,0,1,0,5,0,1,0
"ENSMLUG00000002658",1,2,2,2,0,0,3,4,1,4,2,0,4,0,2,0,6,1
"ENSMLUG00000002659",3,0,0,3,0,1,0,2,1,1,1,1,0,0,0,1,0,2
"ENSMLUG00000002661",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002662",2,3,3,1,2,0,4,4,1,4,2,2,1,1,3,1,0,1
"ENSMLUG00000002663",1,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
"ENSMLUG00000002665",2,2,1,3,0,0,1,0,1,0,0,1,4,1,3,5,0,0
"ENSMLUG00000002666",10,10,29,14,12,5,6,2,20,7,6,12,7,9,12,12,6,13
"ENSMLUG00000002670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002672",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002673",3,1,2,0,2,1,2,1,1,1,0,2,4,0,1,1,1,4
"ENSMLUG00000002675",8,3,3,3,4,1,7,2,9,8,1,2,5,3,3,2,3,1
"ENSMLUG00000002676",7,1,3,2,0,0,5,1,1,5,7,0,6,3,4,2,0,0
"ENSMLUG00000002677",2,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"ENSMLUG00000002678",2,1,1,1,0,0,2,3,0,0,0,2,1,0,1,1,0,0
"ENSMLUG00000002679",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"ENSMLUG00000002680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002682",11,3,3,4,3,2,7,7,6,1,5,2,5,4,0,1,3,2
"ENSMLUG00000002683",0,1,2,2,0,0,4,0,3,0,0,0,0,1,1,0,1,0
"ENSMLUG00000002684",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"ENSMLUG00000002685",2,2,1,1,1,0,2,2,3,0,1,1,2,0,0,2,4,1
"ENSMLUG00000002686",0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2
"ENSMLUG00000002688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002689",3,0,0,3,0,1,0,1,4,3,0,1,4,0,1,1,0,0
"ENSMLUG00000002690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002693",0,3,2,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0
"ENSMLUG00000002694",8,2,9,3,1,5,5,3,14,10,3,1,12,6,7,9,2,5
"ENSMLUG00000002695",2,2,2,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0
"ENSMLUG00000002696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002701",12,3,5,3,2,1,8,5,9,7,0,1,2,0,9,10,1,2
"ENSMLUG00000002702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002704",7,1,3,2,3,1,3,0,4,3,4,0,1,3,2,2,1,5
"ENSMLUG00000002705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002707",1,2,3,1,0,1,1,3,2,0,1,0,1,0,3,3,0,4
"ENSMLUG00000002709",1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
"ENSMLUG00000002710",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000002711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002713",0,0,4,0,0,1,2,0,2,0,0,0,0,0,0,0,2,2
"ENSMLUG00000002715",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0
"ENSMLUG00000002716",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"ENSMLUG00000002718",4,0,3,3,0,2,7,0,3,9,0,0,3,0,4,3,0,2
"ENSMLUG00000002720",2,2,7,2,0,1,0,0,8,2,2,1,1,4,2,0,0,1
"ENSMLUG00000002721",3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2
"ENSMLUG00000002722",2,1,3,1,0,0,0,0,1,0,0,0,3,2,1,0,1,0
"ENSMLUG00000002723",3,3,5,8,3,3,3,5,7,8,1,1,3,3,9,5,3,0
"ENSMLUG00000002725",2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ENSMLUG00000002726",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002727",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"ENSMLUG00000002728",0,0,1,1,0,0,0,0,2,1,0,0,4,1,0,2,0,0
"ENSMLUG00000002729",1,0,0,0,0,0,3,0,4,2,0,0,5,0,3,2,0,0
"ENSMLUG00000002730",7,0,6,7,1,0,4,6,5,6,1,0,7,2,13,6,0,0
"ENSMLUG00000002731",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002733",1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"ENSMLUG00000002734",2,4,7,2,0,2,1,0,10,3,0,0,4,1,8,7,0,0
"ENSMLUG00000002735",0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"ENSMLUG00000002736",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ENSMLUG00000002737",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000002738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
