"","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000000213",0.810489231514312,1.05899018811452,1.67116540804934,0,1.04293880078582,3.39273717599892,0,1.12666765355458,0,1.69838132956495,0,0,0,0,0.761207134401429,0,0,1.25254379599948
"ENSMLUG00000000214",1.62097846302862,4.23596075245808,0.835582704024672,1.73549893418831,1.04293880078582,0,1.04359599778951,2.25333530710916,0.640481516052751,0.849190664782476,0,0.996119907966749,0,1.00365762142418,0.761207134401429,4.04695510513851,0,0
"ENSMLUG00000000215",2.43146769454294,1.05899018811452,0,2.60324840128246,0,0,0,0,1.2809630321055,2.54757199434743,0.962328252032639,0.996119907966749,0,1.00365762142418,0,0,4.74463970460996,1.25254379599948
"ENSMLUG00000000219",0,1.05899018811452,0.835582704024672,0,2.08587760157164,0,1.04359599778951,0,3.20240758026376,0,0.962328252032639,0.996119907966749,0.987571640367685,0,2.28362140320429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000000220",0.810489231514312,1.05899018811452,0.835582704024672,0.867749467094155,0,0,1.04359599778951,0,1.2809630321055,0,0,0.996119907966749,0.987571640367685,0,3.04482853760571,0,0,0
"ENSMLUG00000000221",0,0,0,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0.987571640367685,1.00365762142418,0,0,0,3.75763138799845
"ENSMLUG00000000222",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000224",0.810489231514312,1.05899018811452,0,0,1.04293880078582,1.13091239199964,0,4.50667061421831,0.640481516052751,0.849190664782476,0.962328252032639,0,0,2.00731524284835,0,1.01173877628463,0,0
"ENSMLUG00000000225",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0.987571640367685,0,0,0,0,1.25254379599948
"ENSMLUG00000000227",0.810489231514312,0,0.835582704024672,0.867749467094155,1.04293880078582,4.52364956799856,0,1.12666765355458,1.92144454815825,0,1.92465650406528,3.984479631867,0.987571640367685,1.00365762142418,1.52241426880286,1.01173877628463,0,3.75763138799845
"ENSMLUG00000000228",0,0,1.67116540804934,1.73549893418831,0,1.13091239199964,1.04359599778951,1.12666765355458,1.2809630321055,1.69838132956495,0,0,0,1.00365762142418,3.04482853760571,2.02347755256925,2.37231985230498,2.50508759199896
"ENSMLUG00000000229",4.86293538908587,8.47192150491617,3.34233081609869,1.73549893418831,6.25763280471493,3.39273717599892,5.21797998894755,6.76000592132747,5.76433364447476,5.09514398869486,1.92465650406528,3.984479631867,3.95028656147074,10.0365762142418,6.08965707521143,1.01173877628463,2.37231985230498,7.51526277599689
"ENSMLUG00000000230",1.62097846302862,0,0.835582704024672,0.867749467094155,2.08587760157164,1.13091239199964,1.04359599778951,0,1.2809630321055,1.69838132956495,0.962328252032639,0,0,0,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000000232",1.62097846302862,0,0,0,0,1.13091239199964,1.04359599778951,0,0,0.849190664782476,0.962328252032639,0,0.987571640367685,1.00365762142418,0,1.01173877628463,0,0
"ENSMLUG00000000234",0.810489231514312,1.05899018811452,3.34233081609869,2.60324840128246,5.21469400392911,1.13091239199964,0,5.63333826777289,3.20240758026376,0,1.92465650406528,2.98835972390025,0,2.00731524284835,1.52241426880286,3.03521632885388,2.37231985230498,7.51526277599689
"ENSMLUG00000000235",0,0,0,0,0,0,5.21797998894755,0,0,0.849190664782476,0,0,0.987571640367685,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000000236",0.810489231514312,0,0,2.60324840128246,0,0,1.04359599778951,2.25333530710916,1.92144454815825,1.69838132956495,0,3.984479631867,2.96271492110305,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000000238",5.67342462060018,1.05899018811452,0.835582704024672,0.867749467094155,0,0,2.08719199557902,1.12666765355458,2.56192606421101,0,0,1.9922398159335,1.97514328073537,0,1.52241426880286,1.01173877628463,1.18615992615249,2.50508759199896
"ENSMLUG00000000239",1.62097846302862,0,4.17791352012336,0,0,0,0,3.38000296066373,0,0,0,0,0,0,1.52241426880286,0,2.37231985230498,0
"ENSMLUG00000000240",1.62097846302862,2.11798037622904,6.68466163219738,2.60324840128246,2.08587760157164,1.13091239199964,4.17438399115804,6.76000592132747,3.20240758026376,1.69838132956495,2.88698475609792,3.984479631867,5.92542984220611,5.01828810712088,3.04482853760571,0,1.18615992615249,5.01017518399793
"ENSMLUG00000000241",2.43146769454294,1.05899018811452,0.835582704024672,0.867749467094155,0,1.13091239199964,1.04359599778951,0,1.92144454815825,0.849190664782476,4.8116412601632,1.9922398159335,0.987571640367685,0,2.28362140320429,2.02347755256925,1.18615992615249,0
"ENSMLUG00000000242",5.67342462060018,2.11798037622904,9.1914097442714,6.94199573675324,1.04293880078582,3.39273717599892,14.6103439690531,1.12666765355458,14.0905933531605,15.2854319660846,2.88698475609792,1.9922398159335,8.88814476330916,4.0146304856967,9.13448561281714,8.09391021027701,0,2.50508759199896
"ENSMLUG00000000244",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000247",0.810489231514312,0,0.835582704024672,2.60324840128246,0,1.13091239199964,0,0,0,0,0,2.98835972390025,1.97514328073537,3.01097286427253,1.52241426880286,2.02347755256925,1.18615992615249,1.25254379599948
"ENSMLUG00000000249",0.810489231514312,3.17697056434356,0,1.73549893418831,1.04293880078582,0,1.04359599778951,3.38000296066373,3.84288909631651,1.69838132956495,1.92465650406528,3.984479631867,0.987571640367685,1.00365762142418,0,0,0,0
"ENSMLUG00000000250",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000000251",1.62097846302862,5.29495094057261,4.17791352012336,1.73549893418831,2.08587760157164,0,3.13078799336853,2.25333530710916,3.84288909631651,5.09514398869486,0.962328252032639,0,0,3.01097286427253,3.04482853760571,0,2.37231985230498,6.26271897999741
"ENSMLUG00000000253",3.24195692605725,1.05899018811452,2.50674811207402,4.33874733547077,1.04293880078582,3.39273717599892,0,3.38000296066373,0,2.54757199434743,5.77396951219584,3.984479631867,2.96271492110305,4.0146304856967,1.52241426880286,1.01173877628463,0,1.25254379599948
"ENSMLUG00000000255",2.43146769454294,0,0.835582704024672,0.867749467094155,1.04293880078582,0,0,0,0,0,0,0,0.987571640367685,0,1.52241426880286,1.01173877628463,2.37231985230498,0
"ENSMLUG00000000256",10.5363600096861,9.53091169303069,5.01349622414804,10.4129936051299,7.30057160550076,2.26182478399928,6.26157598673706,20.2800177639824,8.96674122473852,21.2297666195619,2.88698475609792,1.9922398159335,15.801146245883,7.02560334996923,14.4629355536271,18.2112979731233,7.11695955691494,11.2728941639953
"ENSMLUG00000000257",0,0,0,2.60324840128246,1.04293880078582,1.13091239199964,4.17438399115804,0,1.92144454815825,0,0.962328252032639,0,1.97514328073537,0,3.80603567200714,1.01173877628463,0,1.25254379599948
"ENSMLUG00000000258",25.935655408458,28.5927350790921,5.84907892817271,26.0324840128246,22.9446536172881,20.3564230559935,21.9155159535797,22.5333530710916,16.6525194173715,18.6821946252145,14.4349237804896,18.9262782513682,22.7141477284568,32.1170438855736,17.5077640912329,23.2699918545464,24.9093584492023,35.0712262879855
"ENSMLUG00000000259",0,0,0.835582704024672,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000260",0,0,0.835582704024672,0.867749467094155,0,1.13091239199964,0,0,1.2809630321055,0,0,0,0,0,0,0,1.18615992615249,2.50508759199896
"ENSMLUG00000000262",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000263",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000000265",4.86293538908587,0,4.17791352012336,1.73549893418831,0,2.26182478399928,3.13078799336853,2.25333530710916,0,3.39676265912991,0,2.98835972390025,2.96271492110305,2.00731524284835,0.761207134401429,1.01173877628463,1.18615992615249,1.25254379599948
"ENSMLUG00000000266",0.810489231514312,0,0,0,1.04293880078582,0,0,1.12666765355458,0,0,0.962328252032639,0.996119907966749,0,1.00365762142418,0,1.01173877628463,2.37231985230498,1.25254379599948
"ENSMLUG00000000267",0,1.05899018811452,0,0.867749467094155,0,1.13091239199964,2.08719199557902,0,0,0,0,0,1.97514328073537,0,0,2.02347755256925,0,1.25254379599948
"ENSMLUG00000000268",0,0,0.835582704024672,0,0,1.13091239199964,1.04359599778951,1.12666765355458,0,0,0,2.98835972390025,0,0,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000000269",0,2.11798037622904,0,0.867749467094155,1.04293880078582,0,0,0,0,0.849190664782476,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000000270",4.05244615757156,2.11798037622904,3.34233081609869,2.60324840128246,1.04293880078582,1.13091239199964,1.04359599778951,0,1.92144454815825,0,1.92465650406528,0.996119907966749,3.95028656147074,7.02560334996923,2.28362140320429,0,4.74463970460996,2.50508759199896
"ENSMLUG00000000271",4.05244615757156,3.17697056434356,5.01349622414804,7.80974520384739,5.21469400392911,0,7.30517198452657,5.63333826777289,5.76433364447476,2.54757199434743,2.88698475609792,0.996119907966749,3.95028656147074,4.0146304856967,4.56724280640857,3.03521632885388,2.37231985230498,3.75763138799845
"ENSMLUG00000000272",0,0,0,0,0,0,0,0,1.2809630321055,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000000275",2.43146769454294,1.05899018811452,0.835582704024672,0,0,3.39273717599892,1.04359599778951,0,0,0,0,0.996119907966749,0,1.00365762142418,0,1.01173877628463,0,1.25254379599948
"ENSMLUG00000000277",2.43146769454294,0,0.835582704024672,0.867749467094155,0,0,3.13078799336853,4.50667061421831,0.640481516052751,0.849190664782476,0.962328252032639,0.996119907966749,0.987571640367685,1.00365762142418,0.761207134401429,6.07043265770776,1.18615992615249,0
"ENSMLUG00000000278",2.43146769454294,1.05899018811452,2.50674811207402,1.73549893418831,1.04293880078582,2.26182478399928,2.08719199557902,0,1.92144454815825,4.24595332391238,0.962328252032639,2.98835972390025,2.96271492110305,1.00365762142418,3.04482853760571,1.01173877628463,1.18615992615249,5.01017518399793
"ENSMLUG00000000279",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000280",0,0,0,0,0,1.13091239199964,0,1.12666765355458,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000000281",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000282",0,1.05899018811452,3.34233081609869,3.47099786837662,2.08587760157164,0,3.13078799336853,2.25333530710916,0.640481516052751,1.69838132956495,0,0.996119907966749,1.97514328073537,2.00731524284835,1.52241426880286,4.04695510513851,4.74463970460996,1.25254379599948
"ENSMLUG00000000283",4.05244615757156,0,5.01349622414804,2.60324840128246,0,0,5.21797998894755,0,3.20240758026376,0.849190664782476,0,0,0.987571640367685,1.00365762142418,2.28362140320429,3.03521632885388,5.93079963076245,1.25254379599948
"ENSMLUG00000000285",0,0,0.835582704024672,2.60324840128246,0,0,1.04359599778951,0,1.92144454815825,1.69838132956495,0,0,4.93785820183842,1.00365762142418,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000000286",0.810489231514312,1.05899018811452,0,0,1.04293880078582,1.13091239199964,0,0,0.640481516052751,0.849190664782476,0,0,0,0,0,1.01173877628463,1.18615992615249,1.25254379599948
"ENSMLUG00000000288",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000289",0,0,1.67116540804934,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000291",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000292",1.62097846302862,1.05899018811452,6.68466163219738,6.94199573675324,0,3.39273717599892,5.21797998894755,7.88667357488205,7.04529667658027,5.94433465347733,4.8116412601632,2.98835972390025,5.92542984220611,1.00365762142418,3.80603567200714,0,3.55847977845747,8.76780657199637
"ENSMLUG00000000293",2.43146769454294,1.05899018811452,4.17791352012336,1.73549893418831,2.08587760157164,0,0,0,3.20240758026376,3.39676265912991,0,6.97283935576724,0.987571640367685,1.00365762142418,1.52241426880286,1.01173877628463,3.55847977845747,1.25254379599948
"ENSMLUG00000000294",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000295",1.62097846302862,0,0.835582704024672,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000000298",0.810489231514312,0,0,0.867749467094155,1.04293880078582,0,0,2.25333530710916,0.640481516052751,0,0,0.996119907966749,1.97514328073537,2.00731524284835,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000000299",0,0,0,0,1.04293880078582,0,0,2.25333530710916,0.640481516052751,0,1.92465650406528,0,2.96271492110305,0,0.761207134401429,0,0,0
"ENSMLUG00000000300",0.810489231514312,1.05899018811452,0.835582704024672,0.867749467094155,0,0,0,0,1.2809630321055,0.849190664782476,0,0,0.987571640367685,0,0.761207134401429,0,0,0
"ENSMLUG00000000302",0,0,0,0,0,0,1.04359599778951,1.12666765355458,0,0,0,0,0.987571640367685,0,0.761207134401429,0,0,0
"ENSMLUG00000000303",4.86293538908587,4.23596075245808,10.0269924482961,3.47099786837662,9.3864492070724,2.26182478399928,9.39236398010559,9.01334122843662,8.32625970868577,5.09514398869486,2.88698475609792,3.984479631867,1.97514328073537,4.0146304856967,7.61207134401429,4.04695510513851,4.74463970460996,12.5254379599948
"ENSMLUG00000000304",2.43146769454294,0,1.67116540804934,0.867749467094155,0,1.13091239199964,4.17438399115804,0,0.640481516052751,0,0.962328252032639,0,0,0,1.52241426880286,0,1.18615992615249,0
"ENSMLUG00000000305",0,0,4.17791352012336,0,0,0,1.04359599778951,0,0,0.849190664782476,0,0,2.96271492110305,1.00365762142418,0.761207134401429,1.01173877628463,1.18615992615249,0
"ENSMLUG00000000306",1.62097846302862,0,4.17791352012336,1.73549893418831,0,5.6545619599982,0,0,0,2.54757199434743,0.962328252032639,1.9922398159335,1.97514328073537,0,0.761207134401429,2.02347755256925,1.18615992615249,0
"ENSMLUG00000000307",0,0,0,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000308",5.67342462060018,2.11798037622904,3.34233081609869,6.07424626965908,1.04293880078582,4.52364956799856,6.26157598673706,3.38000296066373,4.48337061236926,2.54757199434743,1.92465650406528,3.984479631867,3.95028656147074,7.02560334996923,3.04482853760571,11.1291265391309,11.8615992615249,6.26271897999741
"ENSMLUG00000000311",4.86293538908587,0,2.50674811207402,0.867749467094155,2.08587760157164,0,1.04359599778951,2.25333530710916,1.92144454815825,0.849190664782476,0,0,0.987571640367685,0,0,1.01173877628463,0,0
"ENSMLUG00000000313",1.62097846302862,0,0.835582704024672,0.867749467094155,0,0,0,0,0.640481516052751,0.849190664782476,0,0,1.97514328073537,0,2.28362140320429,0,0,0
"ENSMLUG00000000314",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000315",2.43146769454294,0,1.67116540804934,0.867749467094155,3.12881640235747,2.26182478399928,1.04359599778951,0,2.56192606421101,0.849190664782476,0,1.9922398159335,1.97514328073537,1.00365762142418,3.80603567200714,5.05869388142313,0,0
"ENSMLUG00000000316",1.62097846302862,2.11798037622904,1.67116540804934,0.867749467094155,3.12881640235747,3.39273717599892,0,0,2.56192606421101,1.69838132956495,0,0.996119907966749,5.92542984220611,0,1.52241426880286,4.04695510513851,0,2.50508759199896
"ENSMLUG00000000317",2.43146769454294,0,0.835582704024672,0,3.12881640235747,0,1.04359599778951,0,0.640481516052751,2.54757199434743,0,0.996119907966749,0,0,0,4.04695510513851,0,0
"ENSMLUG00000000319",3.24195692605725,1.05899018811452,0,5.20649680256493,4.17175520314329,0,4.17438399115804,1.12666765355458,1.92144454815825,0,0,4.98059953983374,0,2.00731524284835,1.52241426880286,2.02347755256925,1.18615992615249,3.75763138799845
"ENSMLUG00000000320",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000321",1.62097846302862,1.05899018811452,0,1.73549893418831,1.04293880078582,0,0,0,1.2809630321055,0,0.962328252032639,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000000322",4.05244615757156,1.05899018811452,1.67116540804934,0.867749467094155,0,1.13091239199964,5.21797998894755,5.63333826777289,1.92144454815825,0,0.962328252032639,3.984479631867,4.93785820183842,1.00365762142418,3.80603567200714,1.01173877628463,1.18615992615249,0
"ENSMLUG00000000324",2.43146769454294,1.05899018811452,10.0269924482961,6.07424626965908,3.12881640235747,3.39273717599892,6.26157598673706,4.50667061421831,5.12385212842201,5.94433465347733,1.92465650406528,0.996119907966749,0.987571640367685,1.00365762142418,0.761207134401429,4.04695510513851,7.11695955691494,6.26271897999741
"ENSMLUG00000000325",21.0727200193721,31.7697056434356,21.7251503046415,19.0904882760714,22.9446536172881,14.7018610959953,21.9155159535797,40.5600355279648,22.4168530618463,14.4362413013021,14.4349237804896,12.9495588035677,20.7390044477214,35.1280167498461,12.1793141504229,13.1526040917001,36.7709577107272,33.818682491986
"ENSMLUG00000000326",0.810489231514312,2.11798037622904,1.67116540804934,0,1.04293880078582,1.13091239199964,1.04359599778951,1.12666765355458,4.48337061236926,0,0,0.996119907966749,1.97514328073537,1.00365762142418,3.04482853760571,2.02347755256925,0,0
"ENSMLUG00000000328",0,1.05899018811452,0,0,0,0,1.04359599778951,0,0,0.849190664782476,0.962328252032639,0,0.987571640367685,0,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000000330",0,0,1.67116540804934,1.73549893418831,1.04293880078582,1.13091239199964,1.04359599778951,1.12666765355458,3.84288909631651,0.849190664782476,0,1.9922398159335,0.987571640367685,6.02194572854505,0.761207134401429,2.02347755256925,0,0
"ENSMLUG00000000331",3.24195692605725,1.05899018811452,2.50674811207402,0,1.04293880078582,0,3.13078799336853,3.38000296066373,1.92144454815825,2.54757199434743,0.962328252032639,2.98835972390025,2.96271492110305,2.00731524284835,0,3.03521632885388,0,0
"ENSMLUG00000000332",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,1.01173877628463,0,0
"ENSMLUG00000000333",3.24195692605725,2.11798037622904,3.34233081609869,0.867749467094155,2.08587760157164,0,6.26157598673706,1.12666765355458,2.56192606421101,4.24595332391238,3.84931300813056,0.996119907966749,1.97514328073537,5.01828810712088,3.04482853760571,4.04695510513851,1.18615992615249,3.75763138799845
"ENSMLUG00000000334",1.62097846302862,1.05899018811452,4.17791352012336,0.867749467094155,0,2.26182478399928,5.21797998894755,2.25333530710916,2.56192606421101,2.54757199434743,0,2.98835972390025,0,1.00365762142418,1.52241426880286,2.02347755256925,1.18615992615249,2.50508759199896
"ENSMLUG00000000335",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000000338",1.62097846302862,2.11798037622904,0.835582704024672,0,0,0,0,0,0.640481516052751,0.849190664782476,0,0,0,2.00731524284835,1.52241426880286,1.01173877628463,1.18615992615249,0
"ENSMLUG00000000339",0,0,0,0,0,0,0,0,0,0,0,1.9922398159335,0,0,0,0,0,0
"ENSMLUG00000000340",2.43146769454294,4.23596075245808,5.84907892817271,3.47099786837662,4.17175520314329,2.26182478399928,1.04359599778951,2.25333530710916,6.40481516052751,1.69838132956495,4.8116412601632,3.984479631867,5.92542984220611,1.00365762142418,2.28362140320429,2.02347755256925,0,5.01017518399793
"ENSMLUG00000000341",0,0,0,0.867749467094155,0,0,0,0,0,0.849190664782476,0,0,0.987571640367685,0,0,0,0,1.25254379599948
"ENSMLUG00000000342",10.5363600096861,5.29495094057261,15.8760713764688,4.33874733547077,5.21469400392911,5.6545619599982,12.5231519734741,11.2666765355458,16.0120379013188,10.1902879773897,7.69862601626111,7.96895926373399,17.7762895266183,7.02560334996923,11.4181070160214,13.1526040917001,11.8615992615249,10.0203503679959
"ENSMLUG00000000343",0,1.05899018811452,2.50674811207402,0,0,0,0,0,0,0,0.962328252032639,0,0.987571640367685,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000000344",4.05244615757156,9.53091169303069,11.6981578563454,6.94199573675324,4.17175520314329,3.39273717599892,1.04359599778951,2.25333530710916,14.7310748692133,3.39676265912991,11.5479390243917,3.984479631867,5.92542984220611,7.02560334996923,6.85086420961286,11.1291265391309,8.30311948306743,6.26271897999741
